cbg,"(0, 10)","(10, 20)","(20, 30)","(30, 40)","(40, 50)","(50, 60)","(60, 70)","(70, 80)","(80, 90)","(90, 100)","(100, 110)","(110, 120)","(120, 130)",local_spssim,count
60730192052,0.5571510254623093,0.26479944417794193,-0.00360600006953867,0.139170702818758,-0.0029556240803362364,-0.002146967988524148,-0.001114077092035134,0.0,,,,,,0.11891231290357189,9
60730192053,0.30556333590064116,-0.001576877793228229,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.037998307263426616,9
60730192054,0.45054981156162055,0.116041760411162,0.0,-0.0005487558076917571,,0.0,,0.0,,,,,,0.09434046936084846,7
60730192061,-0.0034799945625084757,0.9999999999999892,0.0,,0.0,0.0,,,,,,,,0.19930400108749616,6
60730192062,0.5921494309345241,0.3156274482840808,0.32962062242278395,-0.001863806542788723,-0.0032639129875971142,-0.004256606894530545,0.1646681895544438,-0.0018952010287479383,,,,,,0.17384827046777107,9
60730192063,0.5450353586430057,0.3584778604335242,-0.0011733206914942447,-0.0017897091722595708,-0.0044817927170869324,-0.01061750656928485,0.11742903780161906,-0.0016061905259855984,,,,,,0.12515921715025471,9
60730192071,0.7392014992106187,0.35194879244296845,-0.005838933601488472,-0.0025679722515696874,0.025222229765262866,0.12277229867685087,0.1750297765968209,0.0,,,,,,0.17572096135493295,9
60730192072,0.8082633726898735,0.40725220127144957,0.1766997200255749,0.12850358512452098,0.11344776155395515,0.06991897788219215,-0.002905679603134779,0.40561441341536125,,,,,,0.2633492940449741,9
60730192073,0.2403028822934104,0.2648084412135506,0.0,,0.0,-0.0004392749596336302,-0.0004392749596336299,0.0,,,,,,0.07203325336967056,8
60730192074,0.5885019594691986,0.2730535729085028,-0.003144264560673197,-0.0033855834428029538,-0.002762504383397166,-0.008417052770354188,-0.0043437622216055075,0.0,,,,,,0.10493779562485854,9
60730192081,0.8531518876619548,0.44954400825367885,0.5903001537493685,0.15234152757782854,0.0473467969701512,0.1365888888324616,0.1947976472338688,0.0,,0.0,,,,0.26934121225325686,10
60730192082,0.597594500600391,0.036388084722454035,-0.0017112875588526514,0.0,-0.002282439144468735,-0.0009451058381237544,-0.00041938947758374023,0.0,,,,,,0.07857804541297703,9
60730193011,0.06585832411272909,0.03594004680917955,-0.0010877116783459232,,-0.0010877116783459106,-0.0014017210796539467,-0.0005287873624065511,0.0,,,,,,0.01395606273187947,8
60730193012,0.657763563044577,0.13974520281137134,0.31959190168550944,-0.0013422172704979293,0.18650452755119679,-0.008084641799625253,-0.003234127417206421,-0.0006545490662321411,0.0,,,,,0.14336551772656586,10
60730193013,0.7662341348577744,0.09501555010389685,-0.0003741032181266776,-0.0008456309897920697,0.0,-0.0021279633497896535,-0.0007241913932349589,-0.0014202494024804374,,,,,,0.10696969332603092,9
60730193021,0.4109055175520637,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.058700788221723386,8
60730193022,0.5965346657269321,-0.005202324709668281,-0.0029313335189241614,-0.002580084435968513,-0.0014393413097838236,0.10644464637697384,0.1414521105249476,-0.0010945292197313337,,,,,,0.10389797617934718,9
60730193023,0.3460510969746463,0.15111197311325023,-0.002502350344346053,0.0,0.0,-0.0011199426468538323,0.0,0.0,,,,0.0,,0.05483786412185518,10
